"Auftragskonto";"Buchungstag";"Valutadatum";"Buchungstext";"Verwendungszweck";"Glaeubiger ID";"Mandatsreferenz";"Kundenreferenz (End-to-End)";"Sammlerreferenz";"Lastschrift Ursprungsbetrag";"Auslagenersatz Ruecklastschrift";"Beguenstigter/Zahlungspflichtiger";"Kontonummer/IBAN";"BIC (SWIFT-Code)";"Betrag";"Waehrung";"Info"
"DE31440501990002345678";"05.07.2025";"05.07.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-54,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"05.07.2025";"05.07.2025";"ONLINE-UEBERWEISUNG";"FERIENWOHNUNG JULI 2025";"";"";"";"";"";"";"Ferienpark Sonnenhof Sylt";"";"";"-689,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"06.07.2025";"06.07.2025";"KARTENZAHLUNG";"APOTHEKE WESTENHELLWEG";"";"";"";"";"";"";"Apotheke am Westenhellweg";"";"";"-41,50";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"06.07.2025";"06.07.2025";"KARTENZAHLUNG";"DB FERNVERKEHR FAMILIENTICKET";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-348,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"06.07.2025";"06.07.2025";"FOLGELASTSCHRIFT";"MOBILFUNK FAMILIE 07/2025";"";"";"";"";"";"";"Vodafone GmbH";"";"";"-17,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"07.07.2025";"07.07.2025";"KARTENZAHLUNG";"DISNEY PLUS STANDARD";"";"";"";"";"";"";"DISNEY PLUS";"";"";"-8,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"07.07.2025";"07.07.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-42,10";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"08.07.2025";"08.07.2025";"KARTENZAHLUNG";"DECATHLON DORTMUND";"";"";"";"";"";"";"Decathlon Deutschland";"";"";"-82,40";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"08.07.2025";"08.07.2025";"FOLGELASTSCHRIFT";"SPOTIFY FAMILY";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-17,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"09.07.2025";"09.07.2025";"KARTENZAHLUNG";"AMZN PRIME DE MITGLIEDSCHAFT";"";"";"";"";"";"";"AMAZON PRIME MEMBERSHIP";"";"";"-8,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"09.07.2025";"09.07.2025";"KARTENZAHLUNG";"ROSSMANN FIL 1104";"";"";"";"";"";"";"Rossmann Drogeriemarkt";"";"";"-18,40";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"09.07.2025";"09.07.2025";"KARTENZAHLUNG";"SHELL STATION 2109";"";"";"";"";"";"";"Shell Station";"";"";"-54,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"10.07.2025";"10.07.2025";"KARTENZAHLUNG";"BURGER KING 2201";"";"";"";"";"";"";"BURGER KING";"";"";"-25,50";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"11.07.2025";"11.07.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-40,40";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"12.07.2025";"12.07.2025";"FOLGELASTSCHRIFT";"HAUSRAT HAFTPFLICHT UNFALL";"";"";"";"";"";"";"Allianz Versicherungs-AG";"";"";"-68,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"13.07.2025";"13.07.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-70,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"14.07.2025";"14.07.2025";"FOLGELASTSCHRIFT";"ZUSATZBEITRAG 07/2025";"";"";"";"";"";"";"Techniker Krankenkasse";"";"";"-220,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"15.07.2025";"15.07.2025";"GUTSCHRIFT";"KINDERGELD 07/2025";"";"";"";"";"";"";"Familienkasse Nordrhein-Westfalen";"";"";"500,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"16.07.2025";"16.07.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-16,40";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"16.07.2025";"16.07.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-82,30";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"16.07.2025";"16.07.2025";"LOHN  GEHALT";"GEHALT 07/2025 PERS.NR 8812";"";"";"";"";"";"";"Hoesch Werkstoffe Personal";"";"";"2.320,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"19.07.2025";"19.07.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-55,50";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"19.07.2025";"19.07.2025";"KARTENZAHLUNG";"OTTO BESTELLUNG";"";"";"";"";"";"";"OTTO GmbH";"";"";"-136,70";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"19.07.2025";"19.07.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-52,70";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"19.07.2025";"19.07.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-197,60";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"20.07.2025";"20.07.2025";"KARTENZAHLUNG";"KAUFLAND 2210 DORTMUND";"";"";"";"";"";"";"KAUFLAND DORTMUND";"";"";"-40,20";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"21.07.2025";"21.07.2025";"KARTENZAHLUNG";"APOTHEKE WESTENHELLWEG";"";"";"";"";"";"";"Apotheke am Westenhellweg";"";"";"-19,20";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"21.07.2025";"21.07.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-51,20";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"25.07.2025";"25.07.2025";"KARTENZAHLUNG";"ARAL STATION 4471";"";"";"";"";"";"";"ARAL Tankstelle";"";"";"-84,70";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"25.07.2025";"25.07.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 2 PERSONEN 07/2025";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-98,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"25.07.2025";"25.07.2025";"KARTENZAHLUNG";"SHELL STATION 2109";"";"";"";"";"";"";"Shell Station";"";"";"-65,70";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"27.07.2025";"27.07.2025";"KARTENZAHLUNG";"ROSSMANN FIL 1104";"";"";"";"";"";"";"Rossmann Drogeriemarkt";"";"";"-11,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"28.07.2025";"28.07.2025";"LOHN  GEHALT";"GEHALT 07/2025 PERS.NR 3390";"";"";"";"";"";"";"Klinikum Dortmund gGmbH";"";"";"2.680,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"01.08.2025";"01.08.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-14,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"01.08.2025";"01.08.2025";"DAUERAUFTRAG";"MIETE 08/2025";"";"";"";"";"";"";"Wohnungsgenossenschaft Dortmund-Sued";"";"";"-1.450,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"02.08.2025";"02.08.2025";"FOLGELASTSCHRIFT";"KITA BEITRAG 08/2025";"";"";"";"";"";"";"Stadt Dortmund Elternbeitrag";"";"";"-250,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"03.08.2025";"03.08.2025";"FOLGELASTSCHRIFT";"STROM ABSCHLAG 08/2025";"";"";"";"";"";"";"Stadtwerke Dortmund AG";"";"";"-89,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"04.08.2025";"04.08.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-68,20";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"04.08.2025";"04.08.2025";"FOLGELASTSCHRIFT";"MAGENTA ZUHAUSE XL";"";"";"";"";"";"";"Telekom Deutschland GmbH";"";"";"-49,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"05.08.2025";"05.08.2025";"KARTENZAHLUNG";"KAUFLAND 2210 DORTMUND";"";"";"";"";"";"";"KAUFLAND DORTMUND";"";"";"-95,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"06.08.2025";"06.08.2025";"FOLGELASTSCHRIFT";"MOBILFUNK FAMILIE 08/2025";"";"";"";"";"";"";"Vodafone GmbH";"";"";"-17,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"07.08.2025";"07.08.2025";"KARTENZAHLUNG";"DISNEY PLUS STANDARD";"";"";"";"";"";"";"DISNEY PLUS";"";"";"-8,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"07.08.2025";"07.08.2025";"KARTENZAHLUNG";"SHELL STATION 2109";"";"";"";"";"";"";"Shell Station";"";"";"-45,40";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"08.08.2025";"08.08.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-12,10";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"08.08.2025";"08.08.2025";"FOLGELASTSCHRIFT";"SPOTIFY FAMILY";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-17,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"09.08.2025";"09.08.2025";"KARTENZAHLUNG";"AMZN PRIME DE MITGLIEDSCHAFT";"";"";"";"";"";"";"AMAZON PRIME MEMBERSHIP";"";"";"-8,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"09.08.2025";"09.08.2025";"KARTENZAHLUNG";"KAUFLAND 2210 DORTMUND";"";"";"";"";"";"";"KAUFLAND DORTMUND";"";"";"-100,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"10.08.2025";"10.08.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-26,20";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"10.08.2025";"10.08.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-39,10";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"11.08.2025";"11.08.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-51,70";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"12.08.2025";"12.08.2025";"FOLGELASTSCHRIFT";"HAUSRAT HAFTPFLICHT UNFALL";"";"";"";"";"";"";"Allianz Versicherungs-AG";"";"";"-68,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"12.08.2025";"12.08.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-33,30";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"13.08.2025";"13.08.2025";"KARTENZAHLUNG";"ARAL STATION 4471";"";"";"";"";"";"";"ARAL Tankstelle";"";"";"-89,20";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"14.08.2025";"14.08.2025";"FOLGELASTSCHRIFT";"ZUSATZBEITRAG 08/2025";"";"";"";"";"";"";"Techniker Krankenkasse";"";"";"-220,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"15.08.2025";"15.08.2025";"GUTSCHRIFT";"KINDERGELD 08/2025";"";"";"";"";"";"";"Familienkasse Nordrhein-Westfalen";"";"";"500,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"16.08.2025";"16.08.2025";"LOHN  GEHALT";"GEHALT 08/2025 PERS.NR 8812";"";"";"";"";"";"";"Hoesch Werkstoffe Personal";"";"";"2.320,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"16.08.2025";"16.08.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-158,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"17.08.2025";"17.08.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-13,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"17.08.2025";"17.08.2025";"KARTENZAHLUNG";"ROSSMANN FIL 1104";"";"";"";"";"";"";"Rossmann Drogeriemarkt";"";"";"-36,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"18.08.2025";"18.08.2025";"KARTENZAHLUNG";"OTTO BESTELLUNG";"";"";"";"";"";"";"OTTO GmbH";"";"";"-121,40";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"18.08.2025";"18.08.2025";"KARTENZAHLUNG";"ZALANDO BESTELLUNG";"";"";"";"";"";"";"Zalando SE";"";"";"-54,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"19.08.2025";"19.08.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-63,60";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"20.08.2025";"20.08.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-5,10";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"20.08.2025";"20.08.2025";"KARTENZAHLUNG";"MCDONALDS 4471 DORTMUND";"";"";"";"";"";"";"MCDONALDS DEUTSCHLAND";"";"";"-14,30";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"21.08.2025";"21.08.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-51,20";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"21.08.2025";"21.08.2025";"KARTENZAHLUNG";"THALIA SCHULBEDARF";"";"";"";"";"";"";"Thalia Bücher GmbH";"";"";"-89,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"22.08.2025";"22.08.2025";"KARTENZAHLUNG";"ARAL STATION 4471";"";"";"";"";"";"";"ARAL Tankstelle";"";"";"-96,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"22.08.2025";"22.08.2025";"KARTENZAHLUNG";"DECATHLON SCHULSPORT";"";"";"";"";"";"";"Decathlon Deutschland";"";"";"-129,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"23.08.2025";"23.08.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-21,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"23.08.2025";"23.08.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-86,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"24.08.2025";"24.08.2025";"KARTENZAHLUNG";"KAUFLAND 2210 DORTMUND";"";"";"";"";"";"";"KAUFLAND DORTMUND";"";"";"-61,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"25.08.2025";"25.08.2025";"KARTENZAHLUNG";"AMZN Mktp DE 118902";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-25,10";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"25.08.2025";"25.08.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 2 PERSONEN 08/2025";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-98,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"28.08.2025";"28.08.2025";"LOHN  GEHALT";"GEHALT 08/2025 PERS.NR 3390";"";"";"";"";"";"";"Klinikum Dortmund gGmbH";"";"";"2.680,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"01.09.2025";"01.09.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-20,50";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"01.09.2025";"01.09.2025";"KARTENZAHLUNG";"ROSSMANN FIL 1104";"";"";"";"";"";"";"Rossmann Drogeriemarkt";"";"";"-25,90";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"01.09.2025";"01.09.2025";"DAUERAUFTRAG";"MIETE 09/2025";"";"";"";"";"";"";"Wohnungsgenossenschaft Dortmund-Sued";"";"";"-1.450,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"02.09.2025";"02.09.2025";"FOLGELASTSCHRIFT";"KITA BEITRAG 09/2025";"";"";"";"";"";"";"Stadt Dortmund Elternbeitrag";"";"";"-250,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"03.09.2025";"03.09.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-50,10";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"03.09.2025";"03.09.2025";"FOLGELASTSCHRIFT";"STROM ABSCHLAG 09/2025";"";"";"";"";"";"";"Stadtwerke Dortmund AG";"";"";"-89,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"04.09.2025";"04.09.2025";"FOLGELASTSCHRIFT";"MAGENTA ZUHAUSE XL";"";"";"";"";"";"";"Telekom Deutschland GmbH";"";"";"-49,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"05.09.2025";"05.09.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-77,40";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"05.09.2025";"05.09.2025";"KARTENZAHLUNG";"KAUFLAND 2210 DORTMUND";"";"";"";"";"";"";"KAUFLAND DORTMUND";"";"";"-43,40";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"06.09.2025";"06.09.2025";"FOLGELASTSCHRIFT";"MOBILFUNK FAMILIE 09/2025";"";"";"";"";"";"";"Vodafone GmbH";"";"";"-17,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"07.09.2025";"07.09.2025";"KARTENZAHLUNG";"APOTHEKE WESTENHELLWEG";"";"";"";"";"";"";"Apotheke am Westenhellweg";"";"";"-45,60";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"07.09.2025";"07.09.2025";"KARTENZAHLUNG";"DISNEY PLUS STANDARD";"";"";"";"";"";"";"DISNEY PLUS";"";"";"-8,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"08.09.2025";"08.09.2025";"KARTENZAHLUNG";"DECATHLON DORTMUND";"";"";"";"";"";"";"Decathlon Deutschland";"";"";"-42,10";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"08.09.2025";"08.09.2025";"FOLGELASTSCHRIFT";"SPOTIFY FAMILY";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-17,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"09.09.2025";"09.09.2025";"KARTENZAHLUNG";"AMZN PRIME DE MITGLIEDSCHAFT";"";"";"";"";"";"";"AMAZON PRIME MEMBERSHIP";"";"";"-8,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"10.09.2025";"10.09.2025";"KARTENZAHLUNG";"PIZZERIA DA VINCI";"";"";"";"";"";"";"Pizzeria Da Vinci";"";"";"-46,90";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"10.09.2025";"10.09.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-52,90";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"12.09.2025";"12.09.2025";"FOLGELASTSCHRIFT";"HAUSRAT HAFTPFLICHT UNFALL";"";"";"";"";"";"";"Allianz Versicherungs-AG";"";"";"-68,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"12.09.2025";"12.09.2025";"KARTENZAHLUNG";"KAUFLAND 2210 DORTMUND";"";"";"";"";"";"";"KAUFLAND DORTMUND";"";"";"-122,10";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"13.09.2025";"13.09.2025";"KARTENZAHLUNG";"DECATHLON DORTMUND";"";"";"";"";"";"";"Decathlon Deutschland";"";"";"-63,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"14.09.2025";"14.09.2025";"FOLGELASTSCHRIFT";"ZUSATZBEITRAG 09/2025";"";"";"";"";"";"";"Techniker Krankenkasse";"";"";"-220,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"15.09.2025";"15.09.2025";"KARTENZAHLUNG";"ARAL STATION 4471";"";"";"";"";"";"";"ARAL Tankstelle";"";"";"-84,10";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"15.09.2025";"15.09.2025";"GUTSCHRIFT";"KINDERGELD 09/2025";"";"";"";"";"";"";"Familienkasse Nordrhein-Westfalen";"";"";"500,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"15.09.2025";"15.09.2025";"KARTENZAHLUNG";"ROSSMANN FIL 1104";"";"";"";"";"";"";"Rossmann Drogeriemarkt";"";"";"-41,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"16.09.2025";"16.09.2025";"LOHN  GEHALT";"GEHALT 09/2025 PERS.NR 8812";"";"";"";"";"";"";"Hoesch Werkstoffe Personal";"";"";"2.320,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"17.09.2025";"17.09.2025";"KARTENZAHLUNG";"MCDONALDS 4471 DORTMUND";"";"";"";"";"";"";"MCDONALDS DEUTSCHLAND";"";"";"-27,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"18.09.2025";"18.09.2025";"KARTENZAHLUNG";"SHELL STATION 2109";"";"";"";"";"";"";"Shell Station";"";"";"-46,40";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"19.09.2025";"19.09.2025";"KARTENZAHLUNG";"BURGER KING 2201";"";"";"";"";"";"";"BURGER KING";"";"";"-19,90";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"20.09.2025";"20.09.2025";"KARTENZAHLUNG";"MCDONALDS 4471 DORTMUND";"";"";"";"";"";"";"MCDONALDS DEUTSCHLAND";"";"";"-23,70";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"21.09.2025";"21.09.2025";"KARTENZAHLUNG";"KAUFLAND 2210 DORTMUND";"";"";"";"";"";"";"KAUFLAND DORTMUND";"";"";"-105,10";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"23.09.2025";"23.09.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-64,60";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"25.09.2025";"25.09.2025";"KARTENZAHLUNG";"APOTHEKE WESTENHELLWEG";"";"";"";"";"";"";"Apotheke am Westenhellweg";"";"";"-25,30";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"25.09.2025";"25.09.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-5,70";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"25.09.2025";"25.09.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 2 PERSONEN 09/2025";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-98,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"26.09.2025";"26.09.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-44,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"26.09.2025";"26.09.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-36,50";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"26.09.2025";"26.09.2025";"KARTENZAHLUNG";"ROSSMANN FIL 1104";"";"";"";"";"";"";"Rossmann Drogeriemarkt";"";"";"-13,50";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"26.09.2025";"26.09.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-111,40";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"27.09.2025";"27.09.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-45,40";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"28.09.2025";"28.09.2025";"LOHN  GEHALT";"GEHALT 09/2025 PERS.NR 3390";"";"";"";"";"";"";"Klinikum Dortmund gGmbH";"";"";"2.680,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"28.09.2025";"28.09.2025";"KARTENZAHLUNG";"MCDONALDS 4471 DORTMUND";"";"";"";"";"";"";"MCDONALDS DEUTSCHLAND";"";"";"-33,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"28.09.2025";"28.09.2025";"KARTENZAHLUNG";"SHELL STATION 2109";"";"";"";"";"";"";"Shell Station";"";"";"-84,60";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"01.10.2025";"01.10.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-4,10";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"01.10.2025";"01.10.2025";"DAUERAUFTRAG";"MIETE 10/2025";"";"";"";"";"";"";"Wohnungsgenossenschaft Dortmund-Sued";"";"";"-1.450,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"02.10.2025";"02.10.2025";"FOLGELASTSCHRIFT";"KITA BEITRAG 10/2025";"";"";"";"";"";"";"Stadt Dortmund Elternbeitrag";"";"";"-250,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"03.10.2025";"03.10.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-41,90";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"03.10.2025";"03.10.2025";"FOLGELASTSCHRIFT";"STROM ABSCHLAG 10/2025";"";"";"";"";"";"";"Stadtwerke Dortmund AG";"";"";"-89,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"04.10.2025";"04.10.2025";"KARTENZAHLUNG";"KAUFLAND 2210 DORTMUND";"";"";"";"";"";"";"KAUFLAND DORTMUND";"";"";"-103,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"04.10.2025";"04.10.2025";"FOLGELASTSCHRIFT";"MAGENTA ZUHAUSE XL";"";"";"";"";"";"";"Telekom Deutschland GmbH";"";"";"-49,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"06.10.2025";"06.10.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-101,40";"EUR";"Umsatz gebucht"
