"Auftragskonto";"Buchungstag";"Valutadatum";"Buchungstext";"Verwendungszweck";"Glaeubiger ID";"Mandatsreferenz";"Kundenreferenz (End-to-End)";"Sammlerreferenz";"Lastschrift Ursprungsbetrag";"Auslagenersatz Ruecklastschrift";"Beguenstigter/Zahlungspflichtiger";"Kontonummer/IBAN";"BIC (SWIFT-Code)";"Betrag";"Waehrung";"Info"
"DE02120300000000202051";"24.07.2025";"24.07.2025";"ONLINE-UEBERWEISUNG";"PP.4711.PP . MAX SCHULZ, Ihre Zahlung";"";"";"";"";"";"";"PayPal Europe S.a.r.l.";"";"";"-13,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"24.07.2025";"24.07.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-52,90";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"25.07.2025";"25.07.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 07/2025";"";"";"";"";"";"";"BVG Berliner Verkehrsbetriebe";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"25.07.2025";"25.07.2025";"KARTENZAHLUNG";"VAPIANO MITTE";"";"";"";"";"";"";"VAPIANO Berlin Mitte";"";"";"-14,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"26.07.2025";"26.07.2025";"KARTENZAHLUNG";"DEAN+DAVID 1188";"";"";"";"";"";"";"DEAN AND DAVID";"";"";"-9,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"26.07.2025";"26.07.2025";"ONLINE-UEBERWEISUNG";"PP.4711.PP . ANNA WEBER, Ihre Zahlung";"";"";"";"";"";"";"PayPal Europe S.a.r.l.";"";"";"-21,50";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"27.07.2025";"27.07.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-19,40";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"28.07.2025";"28.07.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-35,40";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"28.07.2025";"28.07.2025";"LOHN  GEHALT";"GEHALT 07/2025 PERS.NR 4711";"";"";"";"";"";"";"Mustermann Systems GmbH";"";"";"2.850,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"01.08.2025";"01.08.2025";"FOLGELASTSCHRIFT";"MITGLIEDSBEITRAG 08/2025";"";"";"";"";"";"";"Fitness First Germany";"";"";"-39,90";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"01.08.2025";"01.08.2025";"DAUERAUFTRAG";"MIETE WOHNUNG 12 08/2025";"";"";"";"";"";"";"Hausverwaltung Bergmann GmbH";"";"";"-1.150,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"01.08.2025";"01.08.2025";"KARTENZAHLUNG";"UBER TRIP HELP.UBER.COM";"";"";"";"";"";"";"UBER BV";"";"";"-16,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"02.08.2025";"02.08.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-24,80";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"02.08.2025";"02.08.2025";"FOLGELASTSCHRIFT";"HAUSRAT UND HAFTPFLICHT 08/2025";"";"";"";"";"";"";"Allianz Versicherungs-AG";"";"";"-42,50";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"04.08.2025";"04.08.2025";"KARTENZAHLUNG";"KAUFLAND 4711 BERLIN";"";"";"";"";"";"";"KAUFLAND BERLIN";"";"";"-31,80";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"05.08.2025";"05.08.2025";"FOLGELASTSCHRIFT";"MAGENTA ZUHAUSE 100 MBIT";"";"";"";"";"";"";"Telekom Deutschland GmbH";"";"";"-39,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"07.08.2025";"07.08.2025";"FOLGELASTSCHRIFT";"NETFLIX STANDARD ABO";"";"";"";"";"";"";"NETFLIX INTERNATIONAL BV";"";"";"-12,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"07.08.2025";"07.08.2025";"ONLINE-UEBERWEISUNG";"PP.4711.PP . ANNA WEBER, Ihre Zahlung";"";"";"";"";"";"";"PayPal Europe S.a.r.l.";"";"";"-16,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"07.08.2025";"07.08.2025";"KARTENZAHLUNG";"DM FIL 8817 BERLIN";"";"";"";"";"";"";"dm drogerie markt";"";"";"-33,70";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"08.08.2025";"08.08.2025";"FOLGELASTSCHRIFT";"MOBILFUNK RECHNUNG 08/2025";"";"";"";"";"";"";"Vodafone GmbH";"";"";"-19,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"09.08.2025";"09.08.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-16,90";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"11.08.2025";"11.08.2025";"KARTENZAHLUNG";"KAUFLAND 4711 BERLIN";"";"";"";"";"";"";"KAUFLAND BERLIN";"";"";"-88,20";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"11.08.2025";"11.08.2025";"FOLGELASTSCHRIFT";"SPOTIFY PREMIUM";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-10,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"12.08.2025";"12.08.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 BLZ12030000 01.08/BERLIN";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-200,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"14.08.2025";"14.08.2025";"KARTENZAHLUNG";"BAECKEREI STEINECKE";"";"";"";"";"";"";"Bäckerei Steinecke";"";"";"-11,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"14.08.2025";"14.08.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-27,50";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"15.08.2025";"15.08.2025";"FOLGELASTSCHRIFT";"STROM ABSCHLAG 08/2025";"";"";"";"";"";"";"Vattenfall Europe Sales GmbH";"";"";"-78,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"16.08.2025";"16.08.2025";"KARTENZAHLUNG";"CAFE MILCHBART";"";"";"";"";"";"";"Cafe Milchbart";"";"";"-10,80";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"18.08.2025";"18.08.2025";"KARTENZAHLUNG";"DEAN+DAVID 1188";"";"";"";"";"";"";"DEAN AND DAVID";"";"";"-13,30";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"18.08.2025";"18.08.2025";"ONLINE-UEBERWEISUNG";"PP.4711.PP . ANNA WEBER, Ihre Zahlung";"";"";"";"";"";"";"PayPal Europe S.a.r.l.";"";"";"-38,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"18.08.2025";"18.08.2025";"KARTENZAHLUNG";"UBER TRIP HELP.UBER.COM";"";"";"";"";"";"";"UBER BV";"";"";"-24,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"19.08.2025";"19.08.2025";"KARTENZAHLUNG";"AMZN PRIME DE MITGLIEDSCHAFT";"";"";"";"";"";"";"AMAZON PRIME MEMBERSHIP";"";"";"-8,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"20.08.2025";"20.08.2025";"KARTENZAHLUNG";"AMZN Mktp DE 710779";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-74,80";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"20.08.2025";"20.08.2025";"KARTENZAHLUNG";"DB FERNVERKEHR TICKET";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-38,30";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"21.08.2025";"21.08.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-41,40";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"22.08.2025";"22.08.2025";"KARTENZAHLUNG";"ADOBE CREATIVE CLOUD ABO";"";"";"";"";"";"";"ADOBE SYSTEMS SOFTWARE";"";"";"-23,79";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"22.08.2025";"22.08.2025";"KARTENZAHLUNG";"NETTO FILIALE 3312";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-15,90";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"23.08.2025";"23.08.2025";"KARTENZAHLUNG";"BAECKEREI STEINECKE";"";"";"";"";"";"";"Bäckerei Steinecke";"";"";"-3,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"24.08.2025";"24.08.2025";"KARTENZAHLUNG";"CAFE MILCHBART";"";"";"";"";"";"";"Cafe Milchbart";"";"";"-7,60";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"25.08.2025";"25.08.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 08/2025";"";"";"";"";"";"";"BVG Berliner Verkehrsbetriebe";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"28.08.2025";"28.08.2025";"KARTENZAHLUNG";"AMZN Mktp DE 395191";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-9,60";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"28.08.2025";"28.08.2025";"LOHN  GEHALT";"GEHALT 08/2025 PERS.NR 4711";"";"";"";"";"";"";"Mustermann Systems GmbH";"";"";"2.850,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"28.08.2025";"28.08.2025";"ONLINE-UEBERWEISUNG";"PP.4711.PP . JONAS KELLER, Ihre Zahlung";"";"";"";"";"";"";"PayPal Europe S.a.r.l.";"";"";"-10,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"28.08.2025";"28.08.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 BLZ12030000 01.08/BERLIN";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-50,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"01.09.2025";"01.09.2025";"FOLGELASTSCHRIFT";"MITGLIEDSBEITRAG 09/2025";"";"";"";"";"";"";"Fitness First Germany";"";"";"-39,90";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"01.09.2025";"01.09.2025";"DAUERAUFTRAG";"MIETE WOHNUNG 12 09/2025";"";"";"";"";"";"";"Hausverwaltung Bergmann GmbH";"";"";"-1.150,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"01.09.2025";"01.09.2025";"KARTENZAHLUNG";"DM FIL 8817 BERLIN";"";"";"";"";"";"";"dm drogerie markt";"";"";"-38,80";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"02.09.2025";"02.09.2025";"FOLGELASTSCHRIFT";"HAUSRAT UND HAFTPFLICHT 09/2025";"";"";"";"";"";"";"Allianz Versicherungs-AG";"";"";"-42,50";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"03.09.2025";"03.09.2025";"KARTENZAHLUNG";"AMZN Mktp DE 168881";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-24,30";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"04.09.2025";"04.09.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-35,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"04.09.2025";"04.09.2025";"KARTENZAHLUNG";"AMZN Mktp DE 453422";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-12,20";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"05.09.2025";"05.09.2025";"ONLINE-UEBERWEISUNG";"PP.4711.PP . JONAS KELLER, Ihre Zahlung";"";"";"";"";"";"";"PayPal Europe S.a.r.l.";"";"";"-36,50";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"05.09.2025";"05.09.2025";"FOLGELASTSCHRIFT";"MAGENTA ZUHAUSE 100 MBIT";"";"";"";"";"";"";"Telekom Deutschland GmbH";"";"";"-39,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"06.09.2025";"06.09.2025";"KARTENZAHLUNG";"HANS IM GLUECK BURGERGRILL BERLIN";"";"";"";"";"";"";"HANS IM GLUECK Burgergrill";"";"";"-25,90";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"06.09.2025";"06.09.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-51,30";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"06.09.2025";"06.09.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 BLZ12030000 01.09/BERLIN";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-200,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"06.09.2025";"06.09.2025";"KARTENZAHLUNG";"VAPIANO MITTE";"";"";"";"";"";"";"VAPIANO Berlin Mitte";"";"";"-20,60";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"06.09.2025";"06.09.2025";"KARTENZAHLUNG";"DM FIL 8817 BERLIN";"";"";"";"";"";"";"dm drogerie markt";"";"";"-28,30";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"07.09.2025";"07.09.2025";"KARTENZAHLUNG";"LIDL DANKT IHNEN";"";"";"";"";"";"";"LIDL Vertriebs GmbH";"";"";"-42,50";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"07.09.2025";"07.09.2025";"KARTENZAHLUNG";"LIDL DANKT IHNEN";"";"";"";"";"";"";"LIDL Vertriebs GmbH";"";"";"-25,60";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"07.09.2025";"07.09.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-32,40";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"07.09.2025";"07.09.2025";"FOLGELASTSCHRIFT";"NETFLIX STANDARD ABO";"";"";"";"";"";"";"NETFLIX INTERNATIONAL BV";"";"";"-12,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"08.09.2025";"08.09.2025";"FOLGELASTSCHRIFT";"MOBILFUNK RECHNUNG 09/2025";"";"";"";"";"";"";"Vodafone GmbH";"";"";"-19,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"10.09.2025";"10.09.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-34,40";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"11.09.2025";"11.09.2025";"FOLGELASTSCHRIFT";"SPOTIFY PREMIUM";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-10,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"12.09.2025";"12.09.2025";"KARTENZAHLUNG";"NETTO FILIALE 3312";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-22,20";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"12.09.2025";"12.09.2025";"KARTENZAHLUNG";"UBER TRIP HELP.UBER.COM";"";"";"";"";"";"";"UBER BV";"";"";"-23,50";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"12.09.2025";"12.09.2025";"KARTENZAHLUNG";"DM FIL 8817 BERLIN";"";"";"";"";"";"";"dm drogerie markt";"";"";"-20,60";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"14.09.2025";"14.09.2025";"KARTENZAHLUNG";"KAUFLAND 4711 BERLIN";"";"";"";"";"";"";"KAUFLAND BERLIN";"";"";"-44,20";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"14.09.2025";"14.09.2025";"KARTENZAHLUNG";"UBER TRIP HELP.UBER.COM";"";"";"";"";"";"";"UBER BV";"";"";"-10,60";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"15.09.2025";"15.09.2025";"KARTENZAHLUNG";"KAUFLAND 4711 BERLIN";"";"";"";"";"";"";"KAUFLAND BERLIN";"";"";"-45,60";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"15.09.2025";"15.09.2025";"FOLGELASTSCHRIFT";"STROM ABSCHLAG 09/2025";"";"";"";"";"";"";"Vattenfall Europe Sales GmbH";"";"";"-78,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"16.09.2025";"16.09.2025";"KARTENZAHLUNG";"KAUFLAND 4711 BERLIN";"";"";"";"";"";"";"KAUFLAND BERLIN";"";"";"-85,60";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"16.09.2025";"16.09.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-16,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"18.09.2025";"18.09.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-54,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"18.09.2025";"18.09.2025";"KARTENZAHLUNG";"UBER TRIP HELP.UBER.COM";"";"";"";"";"";"";"UBER BV";"";"";"-13,80";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"19.09.2025";"19.09.2025";"KARTENZAHLUNG";"AMZN PRIME DE MITGLIEDSCHAFT";"";"";"";"";"";"";"AMAZON PRIME MEMBERSHIP";"";"";"-8,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"21.09.2025";"21.09.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 BLZ12030000 01.09/BERLIN";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-100,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"22.09.2025";"22.09.2025";"KARTENZAHLUNG";"ADOBE CREATIVE CLOUD ABO";"";"";"";"";"";"";"ADOBE SYSTEMS SOFTWARE";"";"";"-23,79";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"22.09.2025";"22.09.2025";"KARTENZAHLUNG";"CAFE MILCHBART";"";"";"";"";"";"";"Cafe Milchbart";"";"";"-5,90";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"25.09.2025";"25.09.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 09/2025";"";"";"";"";"";"";"BVG Berliner Verkehrsbetriebe";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"28.09.2025";"28.09.2025";"KARTENZAHLUNG";"LIDL DANKT IHNEN";"";"";"";"";"";"";"LIDL Vertriebs GmbH";"";"";"-26,20";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"28.09.2025";"28.09.2025";"LOHN  GEHALT";"GEHALT 09/2025 PERS.NR 4711";"";"";"";"";"";"";"Mustermann Systems GmbH";"";"";"2.850,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"01.10.2025";"01.10.2025";"KARTENZAHLUNG";"DOENER HAUS";"";"";"";"";"";"";"Döner Haus Kreuzberg";"";"";"-9,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"01.10.2025";"01.10.2025";"FOLGELASTSCHRIFT";"MITGLIEDSBEITRAG 10/2025";"";"";"";"";"";"";"Fitness First Germany";"";"";"-39,90";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"01.10.2025";"01.10.2025";"DAUERAUFTRAG";"MIETE WOHNUNG 12 10/2025";"";"";"";"";"";"";"Hausverwaltung Bergmann GmbH";"";"";"-1.150,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"02.10.2025";"02.10.2025";"FOLGELASTSCHRIFT";"HAUSRAT UND HAFTPFLICHT 10/2025";"";"";"";"";"";"";"Allianz Versicherungs-AG";"";"";"-42,50";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"02.10.2025";"02.10.2025";"ONLINE-UEBERWEISUNG";"PP.4711.PP . JONAS KELLER, Ihre Zahlung";"";"";"";"";"";"";"PayPal Europe S.a.r.l.";"";"";"-40,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"05.10.2025";"05.10.2025";"KARTENZAHLUNG";"DEAN+DAVID 1188";"";"";"";"";"";"";"DEAN AND DAVID";"";"";"-12,30";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"05.10.2025";"05.10.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 BLZ12030000 01.10/BERLIN";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-100,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"05.10.2025";"05.10.2025";"FOLGELASTSCHRIFT";"MAGENTA ZUHAUSE 100 MBIT";"";"";"";"";"";"";"Telekom Deutschland GmbH";"";"";"-39,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"05.10.2025";"05.10.2025";"KARTENZAHLUNG";"DM FIL 8817 BERLIN";"";"";"";"";"";"";"dm drogerie markt";"";"";"-7,30";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"06.10.2025";"06.10.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-16,70";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"07.10.2025";"07.10.2025";"FOLGELASTSCHRIFT";"NETFLIX STANDARD ABO";"";"";"";"";"";"";"NETFLIX INTERNATIONAL BV";"";"";"-12,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"08.10.2025";"08.10.2025";"FOLGELASTSCHRIFT";"MOBILFUNK RECHNUNG 10/2025";"";"";"";"";"";"";"Vodafone GmbH";"";"";"-19,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"11.10.2025";"11.10.2025";"FOLGELASTSCHRIFT";"SPOTIFY PREMIUM";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-10,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"13.10.2025";"13.10.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-44,30";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"13.10.2025";"13.10.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-11,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"13.10.2025";"13.10.2025";"KARTENZAHLUNG";"BAECKEREI STEINECKE";"";"";"";"";"";"";"Bäckerei Steinecke";"";"";"-10,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"14.10.2025";"14.10.2025";"KARTENZAHLUNG";"DB FERNVERKEHR TICKET";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-57,10";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"15.10.2025";"15.10.2025";"FOLGELASTSCHRIFT";"STROM ABSCHLAG 10/2025";"";"";"";"";"";"";"Vattenfall Europe Sales GmbH";"";"";"-78,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"17.10.2025";"17.10.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-23,90";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"17.10.2025";"17.10.2025";"ONLINE-UEBERWEISUNG";"PP.4711.PP . ANNA WEBER, Ihre Zahlung";"";"";"";"";"";"";"PayPal Europe S.a.r.l.";"";"";"-19,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"17.10.2025";"17.10.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-22,60";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"19.10.2025";"19.10.2025";"KARTENZAHLUNG";"AMZN PRIME DE MITGLIEDSCHAFT";"";"";"";"";"";"";"AMAZON PRIME MEMBERSHIP";"";"";"-8,99";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"19.10.2025";"19.10.2025";"KARTENZAHLUNG";"DOENER HAUS";"";"";"";"";"";"";"Döner Haus Kreuzberg";"";"";"-9,40";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"19.10.2025";"19.10.2025";"KARTENZAHLUNG";"LIDL DANKT IHNEN";"";"";"";"";"";"";"LIDL Vertriebs GmbH";"";"";"-55,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"19.10.2025";"19.10.2025";"ONLINE-UEBERWEISUNG";"PP.4711.PP . ANNA WEBER, Ihre Zahlung";"";"";"";"";"";"";"PayPal Europe S.a.r.l.";"";"";"-14,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"20.10.2025";"20.10.2025";"KARTENZAHLUNG";"DM FIL 8817 BERLIN";"";"";"";"";"";"";"dm drogerie markt";"";"";"-16,90";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"22.10.2025";"22.10.2025";"KARTENZAHLUNG";"ADOBE CREATIVE CLOUD ABO";"";"";"";"";"";"";"ADOBE SYSTEMS SOFTWARE";"";"";"-23,79";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"23.10.2025";"23.10.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-20,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"25.10.2025";"25.10.2025";"KARTENZAHLUNG";"AMZN Mktp DE 624531";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-66,30";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"25.10.2025";"25.10.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 10/2025";"";"";"";"";"";"";"BVG Berliner Verkehrsbetriebe";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"25.10.2025";"25.10.2025";"KARTENZAHLUNG";"BAECKEREI STEINECKE";"";"";"";"";"";"";"Bäckerei Steinecke";"";"";"-4,40";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"26.10.2025";"26.10.2025";"KARTENZAHLUNG";"NETTO FILIALE 3312";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-40,90";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"26.10.2025";"26.10.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 BLZ12030000 01.10/BERLIN";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-100,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"27.10.2025";"27.10.2025";"KARTENZAHLUNG";"AMZN Mktp DE 789769";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-24,40";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"28.10.2025";"28.10.2025";"LOHN  GEHALT";"GEHALT 10/2025 PERS.NR 4711";"";"";"";"";"";"";"Mustermann Systems GmbH";"";"";"2.850,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"01.11.2025";"01.11.2025";"FOLGELASTSCHRIFT";"MITGLIEDSBEITRAG 11/2025";"";"";"";"";"";"";"Fitness First Germany";"";"";"-39,90";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"01.11.2025";"01.11.2025";"DAUERAUFTRAG";"MIETE WOHNUNG 12 11/2025";"";"";"";"";"";"";"Hausverwaltung Bergmann GmbH";"";"";"-1.150,00";"EUR";"Umsatz gebucht"
"DE02120300000000202051";"01.11.2025";"01.11.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-23,80";"EUR";"Umsatz gebucht"
